q            I(q)            Is_stddev
0.33109018477910157            701516.8125            23997.55665696041
0.33209018477910157            671672.0            25215.67344363927
0.3330901847791016            683960.25            23832.151722522936
0.3340901847791016            715861.0            26513.191583129246
0.3350901847791016            628828.8125            24736.694068251923
0.3360901847791016            651523.25            22957.720019664455
0.3370901847791016            686401.6875            27546.38654070021
0.3380901847791016            713022.1875            28220.791306861847
0.3390901847791016            666652.9375            26894.44597781961
0.3400901847791016            706288.875            25075.621915874264
0.3410901847791016            645822.6875            24237.49233284637
0.3420901847791016            659599.9375            24487.1776903107
0.3430901847791016            653218.25            25442.318686468316
0.3440901847791016            635558.1875            20652.570951288457
0.3450901847791016            609778.9375            24825.657524670834
0.3460901847791016            661688.5625            24902.16177612683
0.3470901847791016            642087.375            28231.711024733686
0.3480901847791016            623318.1875            29511.917783468136
0.3490901847791016            604440.875            26405.144280405388
0.3500901847791016            610200.3125            28024.991094554454
0.3510901847791016            661826.8125            29870.48447474082
0.3520901847791016            663097.0            35049.08178111716
0.3530901847791016            659310.625            28529.85590379539
0.3540901847791016            601583.375            30620.8125
0.3550901847791016            633178.625            34531.935053623514
0.3560901847791016            643211.9375            33801.956064464095
0.3570901847791016            671672.0625            31465.713151701122
0.3580901847791016            704457.9375            36843.11383928572
0.3590901847791016            647568.875            45712.40348497601
0.3600901847791016            593753.375            38772.527993628915
0.3610901847791016            610065.9375            41020.81669939919
0.3620901847791016            576709.0625            37246.36552343946
0.3630901847791016            636582.75            48545.96252364356
0.3640901847791016            545979.0            49041.389101059714
0.3650901847791016            645433.625            45016.875
0.3660901847791016            635448.0625            74649.0787474729
0.3670901847791016            584385.1875            57191.64351736627
0.3680901847791016            553180.1875            67505.02485352206
0.3690901847791016            556017.0625            51027.75
0.3700901847791016            646795.25            73538.81328474532
0.3710901847791016            nan            nan
0.3720901847791016            nan            nan
0.3730901847791016            nan            nan
0.3740901847791016            nan            nan
0.3750901847791016            nan            nan
0.3760901847791016            nan            nan
0.3770901847791016            nan            nan
0.3780901847791016            nan            nan
0.3790901847791016            nan            nan
0.3800901847791016            nan            nan
0.3810901847791016            nan            nan
0.3820901847791016            nan            nan
0.3830901847791016            nan            nan
0.3840901847791016            nan            nan
0.3850901847791016            nan            nan
0.3860901847791016            nan            nan
0.3870901847791016            nan            nan
0.3880901847791016            nan            nan
0.3890901847791016            nan            nan
0.3900901847791016            nan            nan
0.3910901847791016            nan            nan
0.3920901847791016            nan            nan
0.3930901847791016            nan            nan
0.3940901847791016            nan            nan
0.3950901847791016            nan            nan
0.39609018477910163            nan            nan
0.39709018477910163            nan            nan
0.39809018477910163            nan            nan
0.39909018477910163            nan            nan
0.40009018477910163            nan            nan
0.40109018477910163            nan            nan
0.40209018477910163            nan            nan
0.40309018477910163            nan            nan
0.40409018477910164            nan            nan
0.40509018477910164            nan            nan
0.40609018477910164            nan            nan
0.40709018477910164            nan            nan
0.40809018477910164            nan            nan
0.40909018477910164            nan            nan
0.41009018477910164            nan            nan
0.41109018477910164            nan            nan
0.41209018477910164            nan            nan
0.41309018477910164            nan            nan
0.41409018477910164            nan            nan
0.41509018477910165            nan            nan
0.41609018477910165            nan            nan
0.41709018477910165            nan            nan
0.41809018477910165            nan            nan
0.41909018477910165            nan            nan
0.42009018477910165            nan            nan
0.42109018477910165            nan            nan
0.42209018477910165            nan            nan
0.42309018477910165            nan            nan
0.42409018477910165            nan            nan
0.42509018477910165            nan            nan
0.42609018477910166            nan            nan
0.42709018477910166            nan            nan
0.42809018477910166            nan            nan
0.42909018477910166            nan            nan
0.43009018477910166            nan            nan
0.43109018477910166            nan            nan
0.43209018477910166            nan            nan
0.43309018477910166            nan            nan
0.43409018477910166            nan            nan
0.43509018477910166            nan            nan
0.43609018477910166            nan            nan
0.43709018477910166            nan            nan
0.43809018477910167            nan            nan
0.43909018477910167            nan            nan
0.44009018477910167            nan            nan
0.44109018477910167            nan            nan
0.44209018477910167            nan            nan
0.44309018477910167            nan            nan
0.44409018477910167            nan            nan
0.44509018477910167            nan            nan
0.4460901847791017            nan            nan
0.4470901847791017            nan            nan
0.4480901847791017            nan            nan
0.4490901847791017            nan            nan
0.4500901847791017            nan            nan
0.4510901847791017            nan            nan
